Banner ID,CRN,Subject CodeCourse Number,Class Code
000428188,10114,MPEV201,FR
000402528,10114,MPEV201,FR
000525229,10114,MPEV201,FR
000529856,10114,MPEV201,FR
000724387,10114,MPEV201,SO
000677037,10114,MPEV201,FR
000890236,10114,MPEV201,FR
000505866,10114,MPEV201,FR
000184296,10114,MPEV201,FR
000912103,10114,MPEV201,SO
000076147,10114,MPEV201,SO
000289258,10114,MPEV201,FR
000460736,10114,MPEV201,SO
000780930,10114,MPEV201,SO
000530018,10114,MPEV201,JR
000807731,10114,MPEV201,FR
000399359,10114,MPEV201,SR
000699860,10114,MPEV201,SO
000181023,10114,MPEV201,FR
000664159,10114,MPEV201,SR
000108106,10114,MPEV201,FR
000662350,10114,MPEV201,FR
000252322,10114,MPEV201,FR
000073952,10114,MPEV201,FR
000703771,10114,MPEV201,FR
000319564,10114,MPEV201,FR
000660545,10114,MPEV201,FR
000045127,10114,MPEV201,SO
000327238,10114,MPEV201,FR
000164515,10114,MPEV201,FR
000248216,10114,MPEV201,SO
000458235,10114,MPEV201,FR
000833779,10114,MPEV201,FR
000621084,10114,MPEV201,FR
000926818,10114,MPEV201,FR
000531264,10114,MPEV201,FR
000972390,10114,MPEV201,FR
000729288,10114,MPEV201,FR
000446129,11442,BIBL610,GR
000552511,11442,BIBL610,GR
000710269,11442,BIBL610,GR
000418972,11442,BIBL610,GR
000889567,11442,BIBL610,GR
000847107,11442,BIBL610,GR
000136065,11442,BIBL610,GR
000099589,11442,BIBL610,GR
000457382,11442,BIBL610,GR
000662006,11442,BIBL610,GR
000462020,11442,BIBL610,GR
000935790,11442,BIBL610,GR
000327516,10949,BIBL620,GR
000031312,10949,BIBL620,GR
000165732,10949,BIBL620,GR
000879210,10949,BIBL620,GR
000041183,10949,BIBL620,GR
000511043,10949,BIBL620,GR
000704889,10949,BIBL620,GR
000196707,10949,BIBL620,GR
000107740,10949,BIBL620,GR
000915324,10949,BIBL620,GR
000312193,10949,BIBL620,GR
000341356,10949,BIBL620,GR
000670135,10949,BIBL620,GR
000939518,10949,BIBL620,GR
000796934,10949,BIBL620,GR
000834211,11573,BIBL627,GR
000824913,11573,BIBL627,GR
000272495,11573,BIBL627,GR
000893769,11573,BIBL627,GR
000721237,11363,ART111,FR
000426741,11363,ART111,FR
000562141,11363,ART111,SO
000954186,11363,ART111,FR
000240740,11363,ART111,FR
000590906,11363,ART111,FR
000680616,11363,ART111,FR
000293565,11363,ART111,FR
000875333,11183,PHYS110,SR
000008467,11183,PHYS110,SR
000966375,11183,PHYS110,SR
000022627,11183,PHYS110,GR
000705343,11183,PHYS110,SR
000696933,11183,PHYS110,SR
000890035,11183,PHYS110,JR
000717740,11183,PHYS110,SR
000639367,11183,PHYS110,SR
000957480,11183,PHYS110,SO
000968172,11183,PHYS110,SO
000547220,11183,PHYS110,JR
000207325,11183,PHYS110,SO
000247720,11183,PHYS110,SO
000093211,11183,PHYS110,SO
000286383,11183,PHYS110,SO
000495224,11183,PHYS110,JR
000505303,11183,PHYS110,SO
000503830,11183,PHYS110,JR
000198999,11183,PHYS110,SO
000634771,11183,PHYS110,FR
000593733,11183,PHYS110,FR
000259477,11183,PHYS110,SR
000523613,11183,PHYS110,JR
000559087,11183,PHYS110,SO
000741716,11183,PHYS110,SR
000006653,11183,PHYS110,SO
000210754,11183,PHYS110,SO
000397223,11183,PHYS110,SO
000607850,11183,PHYS110,SO
000109314,11183,PHYS110,JR
000150131,11183,PHYS110,SO
000437133,11183,PHYS110,FR
000611565,11183,PHYS110,SR
000651610,10415,BGRK221,SO
000047004,10737,READ464,SR
000064591,10737,READ464,SR
000775431,10737,READ464,SR
000927349,10737,READ464,SR
000213012,10737,READ464,SR
000602440,10737,READ464,SR
000630580,10737,READ464,SR
000006320,10737,READ464,SR
000826534,10737,READ464,SR
000991111,10737,READ464,SR
000915112,10737,READ464,SR
000776992,10737,READ464,SR
000039750,10737,READ464,SR
000157410,10737,READ464,SR
000873031,10737,READ464,SR
000952829,10737,READ464,SR
000487292,11357,JMC261,JR
000899275,11357,JMC261,JR
000272881,11357,JMC261,JR
000144617,11357,JMC261,SR
000815800,11357,JMC261,SR
000851402,11357,JMC261,JR
000942750,11357,JMC261,SO
000989464,11357,JMC261,JR
000676856,11357,JMC261,SO
000534730,10151,MPVM421,SR
000308129,10151,MPVM421,SR
000331926,10151,MPVM421,SR
000530018,10151,MPVM421,JR
000893306,10151,MPVM421,SR
000059680,10553,ENGL380,SO
000995945,10553,ENGL380,JR
000864884,10553,ENGL380,SR
000346896,10553,ENGL380,SR
000024629,10553,ENGL380,SO
000618211,10553,ENGL380,JR
000274337,10553,ENGL380,JR
000452485,10553,ENGL380,JR
000044192,10553,ENGL380,JR
000276783,10553,ENGL380,JR
000394110,10553,ENGL380,SR
000307385,10553,ENGL380,SO
000771594,10553,ENGL380,SR
000902427,10553,ENGL380,JR
000648148,10323,BIBM658,GR
000071593,10323,BIBM658,GR
000308129,10171,MUPM421,SR
000696933,10171,MUPM421,SR
000902893,10171,MUPM421,GR
000953753,11256,CORE210,SR
000973054,11256,CORE210,JR
000615566,11256,CORE210,SR
000188351,11256,CORE210,JR
000572532,11256,CORE210,SO
000771356,11256,CORE210,JR
000313417,11256,CORE210,SO
000970789,11256,CORE210,JR
000066040,11256,CORE210,JR
000182002,11256,CORE210,JR
000838766,11256,CORE210,SO
000354991,11256,CORE210,SO
000926638,11256,CORE210,JR
000307579,11256,CORE210,SO
000300897,11256,CORE210,SO
000383049,11256,CORE210,SO
000549117,11256,CORE210,SO
000827628,11256,CORE210,SO
000971510,11256,CORE210,SO
000513938,11256,CORE210,SO
000351618,11256,CORE210,FR
000554815,11256,CORE210,SO
000521675,11256,CORE210,SO
000634771,11256,CORE210,FR
000497024,11256,CORE210,SO
000810933,11256,CORE210,FR
000236319,11256,CORE210,SO
000342917,11256,CORE210,SO
000466621,11256,CORE210,FR
000453675,11256,CORE210,SO
000847462,11256,CORE210,SO
000050137,11256,CORE210,SO
000313089,11256,CORE210,SO
000458487,11256,CORE210,SO
000588647,11256,CORE210,SO
000219842,11256,CORE210,JR
000432709,11256,CORE210,SO
000618951,11256,CORE210,SO
000011528,11256,CORE210,SR
000266161,11256,CORE210,SO
000914882,11256,CORE210,SO
000247069,11256,CORE210,SO
000581206,10457,CS115,SR
000797404,10457,CS115,SR
000170492,10457,CS115,JR
000359567,10457,CS115,SR
000444637,10457,CS115,JR
000625061,10457,CS115,FR
000241300,10457,CS115,FR
000607462,10457,CS115,FR
000183926,10457,CS115,FR
000195536,10457,CS115,FR
000289524,10457,CS115,FR
000845192,10457,CS115,FR
000743014,10457,CS115,SO
000505223,10457,CS115,SU
000539022,10457,CS115,JR
000591133,10457,CS115,FR
000219917,10457,CS115,FR
000653547,10457,CS115,SR
000924187,10457,CS115,SU
000933055,10457,CS115,SU
000233810,10457,CS115,SO
000611719,10457,CS115,SU
000635093,10457,CS115,FR
000941281,10457,CS115,FR
000033963,10457,CS115,JR
000511795,10916,CS116,SO
000354237,10916,CS116,JR
000473498,10916,CS116,SO
000624807,10916,CS116,SO
000432709,10916,CS116,SO
000177980,10581,FREN111,SR
000596709,10581,FREN111,SR
000666126,10581,FREN111,JR
000995888,10581,FREN111,SR
000076144,10581,FREN111,SO
000757955,10581,FREN111,JR
000432501,10581,FREN111,JR
000200367,10581,FREN111,SO
000220139,10581,FREN111,JR
000448658,10581,FREN111,SO
000700200,10581,FREN111,SO
000185450,10581,FREN111,JR
000637929,10581,FREN111,SR
000679306,10581,FREN111,SR
000259661,10581,FREN111,SO
000645015,10581,FREN111,SO
000163551,10581,FREN111,JR
000934612,10581,FREN111,SR
000821495,10253,FREN112,SO
000067840,10253,FREN112,SO
000369281,10253,FREN112,SO
000125808,10253,FREN112,JR
000618104,10253,FREN112,SO
000998033,10253,FREN112,SO
000591545,10253,FREN112,JR
000489183,10253,FREN112,JR
000949124,10334,MATH186,SO
000108557,10334,MATH186,JR
000450480,10334,MATH186,SO
000198999,10334,MATH186,SO
000263484,10334,MATH186,FR
000299659,10334,MATH186,SO
000069969,10334,MATH186,SO
000210508,10334,MATH186,SR
000627754,10334,MATH186,FR
000014555,10334,MATH186,SO
000895037,10334,MATH186,FR
000001883,10334,MATH186,SO
000509980,10334,MATH186,FR
000310281,10334,MATH186,SO
000450719,10334,MATH186,FR
000902026,10334,MATH186,SR
000966355,10334,MATH186,SO
000535169,10334,MATH186,SO
000024102,10334,MATH186,JR
000186672,10334,MATH186,SO
000902062,10334,MATH186,SO
000083989,11522,BUSA080,GR
000405618,11522,BUSA080,GR
000098353,11522,BUSA080,GR
000906407,11522,BUSA080,GR
000302041,10399,BIBP352,SR
000154211,10399,BIBP352,SR
000146796,10399,BIBP352,SR
000105642,10399,BIBP352,JR
000187927,10399,BIBP352,SR
000606905,10399,BIBP352,JR
000933799,10399,BIBP352,JR
000350450,10399,BIBP352,SR
000910746,10399,BIBP352,SO
000028499,10399,BIBP352,SR
000626678,10399,BIBP352,JR
000608027,10399,BIBP352,SO
000275494,10399,BIBP352,JR
000866460,10399,BIBP352,JR
000487118,10399,BIBP352,SR
000307521,10399,BIBP352,SR
000264733,10399,BIBP352,SR
000567687,10399,BIBP352,JR
000937004,10399,BIBP352,JR
000013832,10399,BIBP352,JR
000534802,10399,BIBP352,JR
000842503,10399,BIBP352,SR
000906350,10399,BIBP352,SR
000701300,10399,BIBP352,SR
000067439,10399,BIBP352,JR
000331627,10399,BIBP352,SR
000005762,10399,BIBP352,SR
000207090,10399,BIBP352,JR
000754543,10399,BIBP352,SR
000583810,10399,BIBP352,SR
000239138,10399,BIBP352,SR
000629765,10399,BIBP352,JR
000102844,10397,BIBP380,JR
000071758,10397,BIBP380,SR
000660340,10397,BIBP380,SR
000472426,10397,BIBP380,JR
000254346,10397,BIBP380,SR
000043381,10397,BIBP380,SR
000852188,10397,BIBP380,JR
000556291,10397,BIBP380,SR
000058820,10397,BIBP380,SR
000903914,10397,BIBP380,JR
000336681,10397,BIBP380,SO
000386105,10397,BIBP380,JR
000715247,10397,BIBP380,SO
000313417,10397,BIBP380,SO
000421121,10397,BIBP380,JR
000995945,10397,BIBP380,JR
000454296,10397,BIBP380,JR
000411930,10397,BIBP380,JR
000297945,10397,BIBP380,JR
000371822,10397,BIBP380,SO
000346896,10397,BIBP380,SR
000347670,10397,BIBP380,SR
000678371,10397,BIBP380,SR
000521675,10397,BIBP380,SO
000872319,10397,BIBP380,SR
000277544,10397,BIBP380,SO
000707450,10397,BIBP380,SR
000220962,10397,BIBP380,SR
000679306,10397,BIBP380,SR
000572341,10397,BIBP380,JR
000972081,10397,BIBP380,SO
000026038,10397,BIBP380,JR
000522203,10397,BIBP380,SR
000157998,10397,BIBP380,FR
000259477,10397,BIBP380,SR
000065685,10397,BIBP380,SO
000958628,10397,BIBP380,SR
000006703,10397,BIBP380,SR
000560130,10755,FAM265,SR
000051436,10755,FAM265,SR
000142130,10755,FAM265,SR
000442462,10755,FAM265,SR
000337261,10755,FAM265,SR
000788169,10755,FAM265,SR
000136945,10755,FAM265,JR
000444047,10755,FAM265,JR
000066438,10755,FAM265,SO
000418364,10755,FAM265,SR
000695747,10755,FAM265,JR
000945801,10755,FAM265,JR
000357076,10755,FAM265,SO
000212708,10755,FAM265,SO
000604127,10755,FAM265,SO
000333779,10755,FAM265,SO
000253396,10755,FAM265,JR
000171148,10755,FAM265,JR
000300897,10755,FAM265,SO
000556391,10755,FAM265,JR
000469697,10755,FAM265,SO
000854212,10755,FAM265,FR
000466621,10755,FAM265,FR
000881992,10755,FAM265,SO
000305155,10755,FAM265,SO
000181051,10755,FAM265,FR
000468113,10755,FAM265,SO
000256682,10755,FAM265,SO
000718707,10755,FAM265,SO
000993476,10755,FAM265,FR
000159183,10755,FAM265,SO
000620751,10755,FAM265,SO
000834187,10755,FAM265,SO
000492867,10755,FAM265,JR
000222423,10755,FAM265,JR
000742045,10755,FAM265,JR
000348782,10755,FAM265,FR
000094242,10755,FAM265,SO
000831706,10755,FAM265,JR
000740458,10755,FAM265,JR
000146853,10755,FAM265,FR
000842980,10755,FAM265,SO
000557033,10755,FAM265,SR
000276813,10755,FAM265,FR
000507288,10755,FAM265,SO
000292914,10755,FAM265,SO
000684154,10755,FAM265,SO
000217085,10755,FAM265,SO
000106310,10755,FAM265,SR
000262243,10816,PEAC219,SR
000425570,10816,PEAC219,SR
000105849,10816,PEAC219,SR
000628840,10816,PEAC219,SR
000121975,10816,PEAC219,SR
000396257,10816,PEAC219,SR
000255714,10816,PEAC219,JR
000969949,10816,PEAC219,SR
000064303,10816,PEAC219,SR
000138407,10816,PEAC219,SR
000265549,10816,PEAC219,JR
000253984,10816,PEAC219,JR
000196202,10816,PEAC219,JR
000003536,10816,PEAC219,SR
000313151,10816,PEAC219,JR
000102388,10816,PEAC219,JR
000702127,11528,LEAD711,GR
000070792,11528,LEAD711,GR
000925404,11528,LEAD711,GR
000951368,11528,LEAD711,GR
000996316,11528,LEAD711,GR
000091034,11528,LEAD711,GR
000129491,11528,LEAD711,GR
000442080,11528,LEAD711,GR
000896738,11528,LEAD711,GR
000522524,11528,LEAD711,GR
000937189,11528,LEAD711,GR
000275737,11528,LEAD711,GR
000224200,11528,LEAD711,GR
000345100,11528,LEAD711,GR
000709151,11488,LEAD724,GR
000237580,11488,LEAD724,GR
000409274,11488,LEAD724,GR
000815460,11488,LEAD724,GR
000316233,11488,LEAD724,GR
000609588,11488,LEAD724,GR
000189798,11488,LEAD724,GR
000741889,11488,LEAD724,GR
000665498,11488,LEAD724,GR
000510862,11488,LEAD724,GR
000548686,11488,LEAD724,GR
000583903,11488,LEAD724,GR
000026328,11488,LEAD724,GR
000136758,11489,LEAD724,GR
000526173,11489,LEAD724,GR
000885802,11489,LEAD724,GR
000276197,11489,LEAD724,GR
000861221,11489,LEAD724,GR
000758724,11489,LEAD724,GR
000587598,11489,LEAD724,GR
000814956,11489,LEAD724,GR
000727152,11489,LEAD724,GR
000684641,11489,LEAD724,GR
000925934,11478,LEAD744,GR
000983387,11478,LEAD744,GR
000629980,11478,LEAD744,GR
000785645,11478,LEAD744,GR
000430487,11478,LEAD744,GR
000427136,11478,LEAD744,GR
000511410,11478,LEAD744,GR
000986515,11478,LEAD744,GR
000861030,11478,LEAD744,GR
000202387,11478,LEAD744,GR
000366708,10732,SPED371,SR
000095311,10732,SPED371,SR
000453463,10732,SPED371,JR
000669311,10732,SPED371,SR
000385517,10732,SPED371,JR
000556098,10732,SPED371,JR
000900829,10732,SPED371,SO
000638148,10732,SPED371,JR
000899872,10732,SPED371,JR
000026038,10732,SPED371,JR
000395450,10732,SPED371,SR
000044431,10782,KINE421,JR
000041203,10782,KINE421,SR
000915842,10782,KINE421,SR
000717205,10782,KINE421,SR
000709416,10783,KINE450,SR
000473010,10783,KINE450,SR
000347670,10783,KINE450,SR
000497385,10783,KINE450,SR
000006703,10783,KINE450,SR
000443027,10783,KINE450,SR
000472054,10783,KINE450,SR
000558730,10783,KINE450,SR
000594753,10783,KINE450,SR
000985123,10783,KINE450,SR
000387089,10783,KINE450,JR
000523613,10783,KINE450,JR
000387593,10783,KINE450,SR
000041203,10783,KINE450,SR
000146499,10783,KINE450,JR
000318248,10783,KINE450,JR
000292849,10783,KINE450,JR
000064933,10783,KINE450,SR
000257400,10783,KINE450,SO
000904125,10783,KINE450,SR
000069620,10783,KINE450,SR
000879261,10783,KINE450,SR
000603047,10783,KINE450,SR
000206513,10783,KINE450,
000310977,10463,ACCT410,SR
000631119,10463,ACCT410,SR
000070282,10463,ACCT410,SR
000726077,10463,ACCT410,SR
000319379,10463,ACCT410,SR
000015910,10463,ACCT410,SR
000458125,10463,ACCT410,SR
000598016,10463,ACCT410,SR
000322260,10463,ACCT410,SR
000013564,10463,ACCT410,JR
000762425,10463,ACCT410,SR
000166746,10463,ACCT410,SR
000085497,10463,ACCT410,SR
000628840,10463,ACCT410,SR
000028638,10463,ACCT410,SR
000651963,10463,ACCT410,SR
000035611,10463,ACCT410,SR
000314979,10463,ACCT410,SR
000787749,10463,ACCT410,SR
000228831,10463,ACCT410,SR
000877526,10463,ACCT410,SR
000902568,10463,ACCT410,SR
000090414,10463,ACCT410,SR
000658071,10463,ACCT410,JR
000173264,10463,ACCT410,SR
000473745,10463,ACCT410,SR
000207698,10463,ACCT410,JR
000510800,10463,ACCT410,SR
000144252,10463,ACCT410,SR
000170492,10463,ACCT410,JR
000235700,10463,ACCT410,SR
000903914,10463,ACCT410,JR
000254375,10463,ACCT410,JR
000649595,10463,ACCT410,JR
000078871,10463,ACCT410,JR
000405500,10698,COMM421,JR
000945723,10698,COMM421,SR
000905156,10698,COMM421,SR
000754114,10698,COMM421,SR
000088767,10698,COMM421,SR
000132311,10698,COMM421,SR
000274458,10698,COMM421,SR
000112202,10698,COMM421,JR
000823333,10698,COMM421,SR
000236806,10698,COMM421,JR
000591269,10698,COMM421,JR
000056261,10698,COMM421,SR
000696513,10698,COMM421,JR
000749678,10698,COMM421,JR
000207467,10698,COMM421,JR
000965635,10698,COMM421,JR
000311975,10698,COMM421,JR
000069958,10698,COMM421,JR
000964684,10698,COMM421,JR
000875517,10698,COMM421,SO
000049704,10698,COMM421,SO
000572946,10698,COMM421,JR
000518804,10698,COMM421,SO
000620751,10698,COMM421,SO
000134732,10698,COMM421,JR
000184235,10698,COMM421,SO
000833882,10698,COMM421,JR
000158548,10698,COMM421,SO
000643536,10698,COMM421,JR
000928096,10698,COMM421,JR
000088767,10700,COMM485,SR
000689840,10700,COMM485,GR
000918710,11466,COMM545,GR
000418943,11466,COMM545,GR
000372357,11466,COMM545,GR
000227915,11466,COMM545,GR
000878673,11466,COMM545,GR
000240761,11466,COMM545,GR
000227821,11466,COMM545,GR
000124250,11466,COMM545,GR
000484082,11466,COMM545,GR
000975827,11466,COMM545,GR
000209259,11466,COMM545,GR
000690648,11466,COMM545,GR
000973876,11466,COMM545,GR
000176605,11466,COMM545,GR
000508466,11467,COMM545,GR
000264241,11467,COMM545,GR
000856818,11467,COMM545,GR
000234251,11467,COMM545,GR
000920706,11467,COMM545,GR
000032798,11467,COMM545,GR
000790891,11467,COMM545,GR
000976307,11467,COMM545,GR
000418015,11467,COMM545,GR
000616091,11467,COMM545,GR
000198225,11467,COMM545,GR
000344782,11467,COMM545,GR
000012396,11467,COMM545,GR
000054767,11467,COMM545,GR
000498217,11241,CORE110,SO
000583024,11241,CORE110,FR
000534103,11241,CORE110,FR
000771428,11241,CORE110,SO
000263484,11241,CORE110,FR
000099416,11241,CORE110,FR
000723184,11241,CORE110,FR
000512025,11241,CORE110,FR
000017739,11241,CORE110,FR
000929952,11241,CORE110,FR
000992435,11241,CORE110,FR
000093940,11241,CORE110,FR
000596204,11241,CORE110,FR
000471134,11241,CORE110,FR
000053281,11241,CORE110,FR
000685344,11241,CORE110,JR
000805199,11241,CORE110,FR
000949926,11241,CORE110,FR
000956978,11241,CORE110,FR
000455102,11241,CORE110,SO
000265542,11241,CORE110,FR
000142529,11241,CORE110,FR
000107044,11241,CORE110,FR
000443132,11241,CORE110,FR
000943946,11241,CORE110,FR
000383501,11241,CORE110,FR
000826877,11241,CORE110,FR
000804634,11241,CORE110,FR
000906805,11241,CORE110,FR
000053745,11246,CORE110,FR
000751921,11246,CORE110,FR
000474346,11246,CORE110,FR
000631773,11246,CORE110,FR
000664536,11246,CORE110,FR
000190834,11246,CORE110,FR
000910607,11246,CORE110,FR
000094463,11246,CORE110,FR
000919277,11246,CORE110,FR
000545627,11246,CORE110,FR
000985899,11246,CORE110,FR
000291190,11246,CORE110,FR
000801887,11246,CORE110,FR
000217626,11246,CORE110,FR
000543357,11246,CORE110,FR
000323779,11246,CORE110,FR
000731382,11246,CORE110,FR
000135508,11246,CORE110,FR
000995508,11246,CORE110,FR
000971380,11246,CORE110,FR
000291544,11246,CORE110,FR
000758077,11246,CORE110,FR
000555303,11246,CORE110,FR
000976346,11246,CORE110,FR
000137985,11246,CORE110,FR
000529046,11246,CORE110,FR
000995016,11246,CORE110,FR
000159363,11246,CORE110,FR
000701030,10914,FIN412,SR
000464715,10914,FIN412,SR
000102977,10914,FIN412,SR
000213648,10914,FIN412,SR
000458125,10914,FIN412,SR
000361969,10914,FIN412,SR
000991476,10914,FIN412,SR
000923438,10914,FIN412,SR
000740285,10914,FIN412,SR
000857566,10914,FIN412,JR
000231497,10914,FIN412,SR
000557370,10914,FIN412,SR
000173264,10914,FIN412,SR
000582034,10914,FIN412,JR
000144252,10914,FIN412,SR
000345734,10914,FIN412,SR
000373135,10914,FIN412,SR
000133680,11254,ANSC345,SR
000003361,11254,ANSC345,SR
000248079,11254,ANSC345,SR
000004925,11254,ANSC345,SR
000056956,11254,ANSC345,JR
000637929,11254,ANSC345,SR
000245378,11254,ANSC345,SO
000981897,11254,ANSC345,JR
000592935,11254,ANSC345,JR
000652761,11254,ANSC345,JR
000787549,10874,ACCT210,JR
000123781,10874,ACCT210,JR
000591269,10874,ACCT210,JR
000093211,10874,ACCT210,SO
000579312,10874,ACCT210,JR
000772434,10874,ACCT210,JR
000169515,10874,ACCT210,JR
000879099,10874,ACCT210,SO
000079251,10874,ACCT210,SO
000471974,10874,ACCT210,SO
000256829,10874,ACCT210,FR
000120929,10874,ACCT210,SO
000932305,10874,ACCT210,SO
000715601,10874,ACCT210,SO
000277965,10874,ACCT210,FR
000790343,10874,ACCT210,SO
000205134,10874,ACCT210,FR
000588883,10874,ACCT210,JR
000831013,10874,ACCT210,SR
000514606,10874,ACCT210,FR
000728391,10874,ACCT210,SO
000557298,10874,ACCT210,FR
000551825,10874,ACCT210,SO
000959968,10874,ACCT210,SO
000770675,10874,ACCT210,SO
000903866,10874,ACCT210,SO
000548833,10874,ACCT210,SO
000046661,10874,ACCT210,SO
000750231,10874,ACCT210,FR
000287751,10874,ACCT210,JR
000088794,10874,ACCT210,FR
000301691,10874,ACCT210,FR
000158567,10874,ACCT210,JR
000076751,10874,ACCT210,GR
000542947,10874,ACCT210,GR
000099595,10874,ACCT210,SO
000863875,10874,ACCT210,SR
000983253,10874,ACCT210,SO
000554170,10874,ACCT210,
000493669,10874,ACCT210,FR
000167484,11104,AENV110,SO
000224655,11104,AENV110,SO
000126402,11104,AENV110,JR
000592935,11104,AENV110,JR
000279387,11104,AENV110,SO
000468004,11104,AENV110,SO
000016382,11104,AENV110,FR
000368604,11104,AENV110,FR
000046946,11104,AENV110,FR
000550120,11104,AENV110,FR
000169879,11104,AENV110,FR
000210504,11104,AENV110,FR
000010250,11104,AENV110,FR
000639156,11104,AENV110,FR
000383501,11104,AENV110,FR
000662136,11104,AENV110,FR
000332797,11104,AENV110,FR
000876586,11104,AENV110,SO
000556084,11104,AENV110,FR
000851465,11104,AENV110,FR
000474346,11104,AENV110,FR
000004722,11104,AENV110,FR
000387250,11104,AENV110,FR
000091361,11104,AENV110,FR
000758204,11104,AENV110,FR
000616631,11104,AENV110,FR
000164306,11104,AENV110,FR
000926643,11104,AENV110,FR
000776331,11104,AENV110,SO
000679306,11104,AENV110,SR
000878366,11104,AENV110,SO
000533420,11104,AENV110,FR
000410909,11104,AENV110,FR
000874445,11104,AENV110,JR
000489803,11104,AENV110,JR
000335281,10589,ART105,SO
000209083,10589,ART105,SO
000853591,10589,ART105,FR
000521675,10589,ART105,SO
000945406,10589,ART105,SO
000310281,10589,ART105,SO
000989464,10589,ART105,JR
000348187,10589,ART105,SO
000221364,10589,ART105,FR
000529046,10589,ART105,FR
000648985,10589,ART105,FR
000682675,10589,ART105,FR
000787932,10589,ART105,FR
000539022,10589,ART105,JR
000647284,10589,ART105,FR
000389178,10589,ART105,FR
000100225,10589,ART105,SO
000147095,10589,ART105,SO
000248876,10589,ART105,FR
000116388,10589,ART105,JR
000958875,10591,ART105,JR
000902427,10591,ART105,JR
000183426,10591,ART105,SO
000102905,10591,ART105,FR
000044192,10591,ART105,JR
000846324,10591,ART105,FR
000115059,10591,ART105,FR
000517684,10591,ART105,FR
000721237,10591,ART105,FR
000562141,10591,ART105,SO
000177095,10591,ART105,FR
000291190,10591,ART105,FR
000031649,10591,ART105,FR
000608813,10591,ART105,FR
000706402,10591,ART105,FR
000409636,10591,ART105,FR
000537205,10591,ART105,SO
000590906,10591,ART105,FR
000980325,10591,ART105,FR
000840370,10591,ART105,FR
000680616,10591,ART105,FR
000557195,10591,ART105,FR
000705005,10591,ART105,FR
000774541,10591,ART105,FR
000337951,10592,ART105,FR
000141948,10592,ART105,SO
000568096,10592,ART105,FR
000743014,10592,ART105,SO
000939050,10592,ART105,SO
000499193,10592,ART105,FR
000878314,10592,ART105,SO
000426741,10592,ART105,FR
000307645,10592,ART105,FR
000998972,10592,ART105,FR
000308834,10592,ART105,FR
000240740,10592,ART105,FR
000342599,10592,ART105,FR
000774234,10592,ART105,FR
000502153,10592,ART105,SO
000497466,10592,ART105,JR
000967532,10592,ART105,FR
000469176,10592,ART105,SO
000080274,10299,BHEB671,GR
000328325,10299,BHEB671,GR
000292571,10299,BHEB671,GR
000648148,10299,BHEB671,GR
000139969,10299,BHEB671,GR
000081396,10299,BHEB671,GR
000418438,10299,BHEB671,GR
000699472,10299,BHEB671,
000459211,10303,BIBD660,GR
000708126,10303,BIBD660,GR
000271113,10303,BIBD660,GR
000473978,10303,BIBD660,GR
000513152,10303,BIBD660,GR
000674309,10303,BIBD660,GR
000147080,10303,BIBD660,GR
000976618,10303,BIBD660,GR
000648148,10303,BIBD660,GR
000260332,10303,BIBD660,GR
000071593,10303,BIBD660,GR
000225867,10303,BIBD660,GR
000823275,10303,BIBD660,GR
000289339,10303,BIBD660,GR
000838811,10303,BIBD660,GR
000348287,10303,BIBD660,GR
000246560,10303,BIBD660,GR
000419745,10303,BIBD660,GR
000087383,10307,BIBH651,GR
000770279,10307,BIBH651,GR
000618095,10307,BIBH651,GR
000997116,10307,BIBH651,GR
000820688,10307,BIBH651,GR
000044361,10307,BIBH651,GR
000080402,10307,BIBH651,GR
000801511,10307,BIBH651,GR
000122087,10307,BIBH651,GR
000305319,10307,BIBH651,GR
000851276,10307,BIBH651,GR
000315120,10443,BIBL101,SO
000157272,10443,BIBL101,SO
000852664,10443,BIBL101,FR
000568096,10443,BIBL101,FR
000567226,10443,BIBL101,FR
000653487,10443,BIBL101,FR
000089439,10443,BIBL101,FR
000271607,10443,BIBL101,FR
000143337,10443,BIBL101,FR
000217315,10443,BIBL101,FR
000391858,10443,BIBL101,SO
000623836,10443,BIBL101,FR
000476155,10443,BIBL101,FR
000625061,10443,BIBL101,FR
000997781,10443,BIBL101,FR
000871612,10443,BIBL101,FR
000046946,10443,BIBL101,FR
000009867,10443,BIBL101,SO
000121673,10443,BIBL101,FR
000062457,10443,BIBL101,FR
000691038,10443,BIBL101,FR
000704977,10443,BIBL101,SO
000319984,10443,BIBL101,FR
000205134,10443,BIBL101,FR
000474930,10443,BIBL101,FR
000478017,10443,BIBL101,FR
000145692,10443,BIBL101,FR
000940173,10443,BIBL101,FR
000241300,10443,BIBL101,FR
000093940,10443,BIBL101,FR
000844062,10443,BIBL101,FR
000746936,10443,BIBL101,SO
000535760,10443,BIBL101,FR
000867545,10443,BIBL101,FR
000059421,10443,BIBL101,FR
000791982,10443,BIBL101,SO
000988590,10443,BIBL101,FR
000444067,10443,BIBL101,FR
000463559,10443,BIBL101,FR
000760728,10443,BIBL101,FR
000347159,10443,BIBL101,FR
000368287,10443,BIBL101,FR
000550832,10443,BIBL101,FR
000742310,10443,BIBL101,FR
000923366,10443,BIBL101,FR
000602842,10443,BIBL101,FR
000316658,10443,BIBL101,FR
000210504,10443,BIBL101,FR
000376141,10443,BIBL101,FR
000498217,10443,BIBL101,SO
000727457,10443,BIBL101,FR
000478781,10443,BIBL101,FR
